last_name,first_name,name,team,player_id,year,AB,PA,BB.,AVG,SLG,OBP,CSSB.,SB.,HBP.,SacBunt.,SacFly.,SweetSpot.,Barrel.,SolidContact.,Flare.Burner.,Under.,Topped.,Poor.Weak.,HardHit.,OutofZoneContact.,InZoneContact.,Whiff.,StraightAway.,Popup.,SprintSpeed
Rivero, Sebastian,Sebastian Rivero,KC,665861,2021,-0.96364305,-0.965938968,-0.19241664,-0.418939479,-0.776428992,-0.241485249,-0.629532178,-0.57571644,0.832123124,-0.702738134,-1.024238431,-0.318563744,-1.19977291,0.673111803,0.300748287,0.828575194,0.294257218,-0.776579762,-0.77551042,0.822092853,-0.599625411,0.312516533,-0.598774849,0.25402924,-1.103209991
Chisholm Jr., Jazz,Jazz Chisholm Jr.,MIA,665862,2021,1.305720539,1.236644418,-0.216423625,0.544457258,0.613815919,0.340980661,2.127299243,1.993628144,-0.204192253,0.276148343,0.280417127,-0.206733387,0.543907639,0.287875024,0.140960411,-0.384919181,0.459178032,-0.458029983,0.649214244,0.278612623,-0.113722061,0.195370843,-0.175045712,-0.533531191,1.349614595
Gimenez, Andres,Andres Gimenez,CLE,665926,2021,-0.171506703,-0.176243845,-0.576528398,0.148540791,0.099425302,0.105754043,1.90869499,2.612710633,1.57288504,-0.090934086,0.606581017,-0.855349458,-0.50230069,0.852888966,-0.285140591,0.054449472,0.177842526,-0.087823483,-0.26894165,0.369192662,-0.37218129,0.218799981,-0.777187117,-0.363247855,1.292572163
Anderson, Ian,Ian Anderson,ATL,666120,2021,-0.979699868,-0.980210566,-1.248723976,-2.015802563,-1.777405327,-2.224109598,-0.629532178,-0.57571644,-0.755223947,1.74447806,-1.024238431,-0.396844994,-1.19977291,-1.38148435,-2.895009228,-1.567030081,1.215873529,3.140721577,-1.234588367,-2.403950051,-2.884404997,3.065440229,2.924867449,-1.448804125,-2.244058635
Garrett, Braxton,Braxton Garrett,MIA,666129,2021,-1.118858956,-1.122926552,-1.824891613,-0.32655897,-1.075331647,-1.00317144,-0.629532178,-0.57571644,-0.755223947,-0.702738134,-1.024238431,-0.25146553,-1.19977291,-1.38148435,0.913268477,-1.023049844,2.34121555,-0.776579762,-1.543278711,1.079897578,-1.47838679,-0.940942342,0.616658729,-1.448804125,-0.002291049
Kirilloff, Alex,Alex Kirilloff,MIN,666135,2021,-0.026995342,-0.076342654,-0.360465534,0.584048905,0.59991347,0.307376858,-0.235247183,-0.328073336,-0.45287215,-0.702738134,1.1501875,0.911570184,1.280128316,0.031050505,1.246159884,-1.11720027,0.294257218,-0.67326632,0.799601848,0.494611176,0.206767383,-0.132637086,0.594357195,-1.19337912,0.379893247
Lee, Khalil,Khalil Lee,NYM,666137,2021,-1.081393048,-1.089626156,-1.824891613,-1.989408132,-1.568868591,-2.414531145,-0.629532178,-0.57571644,-0.755223947,-0.702738134,-1.024238431,1.023400541,-1.19977291,3.755006032,-0.231877966,-0.426763815,0.682306191,-0.776579762,2.073938909,-3.56755516,-2.150380786,3.229444194,-1.93686686,-1.448804125,-0.002291049
Lux, Gavin,Gavin Lux,LAD,666158,2021,0.615277372,0.637237276,0.767862756,0.465273965,0.189791221,0.632213616,-0.084735304,-0.028233503,-0.205276919,-0.702738134,1.1501875,0.385967506,-0.444178005,0.133780313,0.407273537,0.033527155,0.352464564,-0.535515064,0.459250956,-0.223061435,0.765039318,-0.601219843,0.047969624,-0.10782285,1.349614595
Moniak, Mickey,Mickey Moniak,PHI,666160,2021,-1.001108959,-0.999239364,0.119674164,-1.527505587,-1.075331647,-1.22719679,-0.629532178,-0.57571644,-0.755223947,1.74447806,-1.024238431,-0.340929815,-0.114816124,-1.38148435,-0.671294624,0.389206541,1.109160061,-0.294450366,0.403844997,-1.080087952,-0.703009103,1.5308317,-1.067107053,-1.448804125,0.608062976
Rortvedt, Ben,Ben Rortvedt,MIN,666163,2021,-0.701381692,-0.709050193,-0.360465534,-0.498122772,-0.387160417,-0.532718204,-0.629532178,-0.57571644,-0.04253749,1.74447806,-1.024238431,-0.564590529,0.059551931,-0.559645889,-0.098721403,0.179983373,0.090531507,0.058537227,-0.379753569,-0.641123151,-0.072368584,0.417947653,0.505151061,0.61588133,-0.019403778
Adell, Jo,Jo Adell,LAA,666176,2021,-0.481938515,-0.509247812,-0.456493474,0.518062827,0.495645101,0.240169253,0.36630656,0.25824075,-0.256343455,1.74447806,-1.024238431,-0.396844994,0.563281868,-0.071679302,-0.205246653,-0.405841498,0.624098845,-0.432201622,-0.197705417,0.613061996,-0.206767383,0.195370843,-0.453814881,0.275314657,1.805954053
Beer, Seth,Seth Beer,ARI,666179,2021,-1.129563501,-1.127683752,0.575806877,3.131111511,3.839184111,2.558831627,-0.629532178,-0.57571644,-0.755223947,-0.702738134,-1.024238431,5.865655002,-1.19977291,7.170772136,3.762818927,-0.771982042,-3.198183538,-0.776579762,1.282425206,-0.578413894,0.806392795,0.066510585,-0.453814881,-1.448804125,-0.002291049
Bichette, Bo,Bo Bichette,TOR,666182,2021,2.24772052,2.107211933,-0.432486489,1.204318037,1.023938167,0.800232629,0.866336804,1.231067476,-0.147891174,-0.702738134,1.1501875,0.274137149,0.679527238,-0.277138918,0.886637164,-0.562758874,0.148738853,-0.466639436,1.076631644,0.808157463,0.785716056,-0.671507257,0.014517323,-0.490960357,0.722147841
Carlson, Dylan,Dylan Carlson,STL,666185,2021,1.723197804,1.769450766,0.383750998,0.782007139,0.697230613,0.789031361,-0.436571894,-0.414123404,0.485932733,-0.430825224,0.908584619,1.090498755,0.156423073,0.416287284,0.740164945,0.336900749,-0.549749298,-0.492467797,-0.213535691,0.118355632,0.113722061,-0.015491397,-0.531870248,-0.533531191,0.722147841
Kieboom, Carter,Carter Kieboom,WSH,666198,2021,-0.016290797,0.009286937,0.575806877,0.00337142,-0.129965108,0.329779393,-0.629532178,-0.57571644,0.64725134,-0.702738134,1.1501875,-0.240282494,-0.463552233,0.416287284,0.753480601,-0.6569093,0.265153545,-0.061995122,0.198051434,-0.404221512,0.351504552,0.171941706,-0.119291878,-0.363247855,0.379893247
Luzardo, Jesus,Jesus Luzardo,MIA,666200,2021,-1.097449866,-1.080111757,2.976505367,-2.728452204,-2.340454516,-0.801548625,-0.629532178,-0.57571644,-0.755223947,1.74447806,-1.024238431,-3.449813742,-1.19977291,-1.38148435,-2.895009228,-1.472879656,2.622551056,1.806256286,-2.675143306,3.400140099,-1.406018206,-0.940942342,-1.93686686,-1.448804125,-1.559549448
Muller, Kyle,Kyle Muller,ATL,666205,2021,-1.118858956,-1.113412153,0.023646224,-1.527505587,-1.707893082,-1.31680693,-0.629532178,-0.57571644,-0.755223947,1.74447806,-1.024238431,-3.449813742,-1.19977291,-1.38148435,-0.231877966,-2.518995496,2.622551056,0.945310936,-1.092115901,-3.56755516,-2.884404997,3.182585918,-4.167020213,-1.448804125,-0.002291049
Trammell, Taylor,Taylor Trammell,SEA,666211,2021,-0.342779427,-0.32847423,0.479778937,-0.616897712,0.155035098,-0.207881447,0.882262804,0.18390794,0.421909851,1.74447806,-1.024238431,-0.083719994,0.19517153,1.392220457,-1.124026938,0.378745383,-0.045285633,-0.053385669,0.277202804,-1.644471268,-1.178574085,1.741693941,-1.07825782,2.148431357,0.722147841
Welker, Colton,Colton Welker,COL,666213,2021,-0.979699868,-0.984967766,-0.024367746,-0.234178461,-0.838990013,-0.241485249,-0.629532178,-0.57571644,-0.755223947,-0.702738134,-1.024238431,2.141704112,-1.19977291,1.57199762,2.231518451,1.100565313,-2.082542741,-0.449420529,0.372184449,-0.446027684,1.664477435,-0.460645016,0.126024991,0.190172988,-0.760955397
Castro, Rodolfo,Rodolfo Castro,PIT,666801,2021,-0.71743851,-0.73283619,-0.264437595,-0.11540352,0.405279182,-0.151875109,-0.629532178,-0.57571644,-0.004221052,-0.702738134,-1.024238431,-0.609322672,0.776398379,0.36492238,-0.418297154,-0.217540647,0.255452321,-0.337497634,0.277202804,-0.174287569,0.671993996,0.066510585,1.319157035,-0.363247855,0.379893247
Dalbec, Bobby,Bobby Dalbec,BOS,666915,2021,1.054163726,0.979755643,-0.336458549,0.438879534,1.093450413,0.296175591,-0.427798253,-0.322305745,0.324031911,-0.702738134,1.1501875,0.60962822,2.713821212,-0.302821369,-0.205246653,0.315978432,-0.753475009,-0.509686704,1.132037603,-0.550543113,-0.930453225,1.191109202,0.092572691,-0.150393684,0.836232705
Oliva, Jared,Jared Oliva,PIT,666931,2021,-0.96364305,-0.970696167,-0.14440267,-0.418939479,-0.776428992,-0.431906797,2.088590401,2.838688593,-0.755223947,-0.702738134,-1.024238431,-1.582246779,-1.19977291,-1.38148435,0.207538692,-0.081545587,1.652428623,-0.492467797,-1.092115901,-1.080087952,0.289474337,0.710811876,-0.821790184,-0.022681182,1.235529731
Garcia, Adolis,Adolis Garcia,TEX,666969,2021,1.931936436,1.783722365,-0.600535383,0.478471181,0.815401431,0.161760381,0.977876444,0.962696706,-0.193782882,-0.702738134,1.1501875,-0.184367315,1.028263347,0.185145217,0.340695255,0.211366848,-0.491541952,-0.492467797,0.957904588,-0.041901359,-0.423873136,0.722526445,-0.119291878,-0.043966599,0.95031757
Gurriel Jr., Lourdes,Lourdes Gurriel Jr.,TOR,666971,2021,1.498402354,1.398389202,-0.408479504,0.913979295,0.898816126,0.520200941,-0.312940846,-0.476293864,-0.497023294,-0.35313582,0.839555223,0.53134697,0.660153009,0.390604832,0.354010912,-0.353535706,0.012921713,-0.50107725,0.736280752,0.682738948,0.578948673,-0.448930447,0.070271157,-0.405818689,-0.07644621
Rooker Jr., Brent,Brent Rooker Jr.,MIN,667670,2021,-0.16615443,-0.161972246,-0.14440267,-0.075811874,0.419181631,0.217766718,-0.629532178,-0.57571644,2.195900141,-0.702738134,-1.024238431,0.777373755,1.241379859,0.339239928,0.580377069,0.295056115,-0.753475009,-0.561343425,1.179528425,0.034743289,-0.485903351,0.628809893,-0.69913175,-0.916668698,0.322850815
Arozarena, Randy,Randy Arozarena,TB,668227,2021,1.65361826,1.698092773,0.407757983,0.887584863,0.850157554,0.945849106,1.333548621,1.01521871,0.863659805,-0.702738134,1.1501875,-0.128452137,0.388913813,0.108097861,-0.112037059,-0.071084429,0.34276334,-0.423592169,0.672959656,-0.08370753,-0.361842921,0.511664204,0.583206428,0.126316737,1.178487299
Barrera, Tres,Tres Barrera,WSH,668663,2021,-0.690677147,-0.666235397,0.863890696,0.755612708,0.335766937,1.147471921,-0.629532178,-0.57571644,1.855739459,-0.702738134,-1.024238431,0.441882684,-0.076067667,-1.38148435,1.539104323,-0.39538034,0.177842526,-0.277231459,-0.728019598,-0.08370753,0.899438117,-0.507503292,1.006935565,0.701022998,-1.160252423
Rogers, Jake,Jake Rogers,DET,668670,2021,-0.572927149,-0.571091406,0.263716073,0.425682318,1.107352862,0.307376858,-0.270950156,-0.125278969,-0.755223947,1.74447806,-1.024238431,1.347708576,1.008889119,0.827206515,0.154276067,1.362094273,-2.092243965,-0.036166762,0.380099586,-0.48086616,-1.1062055,1.120821788,-0.821790184,1.297014675,0.265808383
Gallen, Zac,Zac Gallen,ARI,668678,2021,-1.006461231,-0.975453367,-1.248723976,-0.247375676,-0.602648378,-1.171190452,-0.629532178,-0.57571644,-0.755223947,1.74447806,-1.024238431,-1.023094993,-1.19977291,-0.277138918,-0.57808503,-2.069165685,-1.09301786,3.717554961,0.079324379,-1.665374354,-1.312972884,0.007937741,1.1630463,-0.533531191,-0.361658372
Henry, Payton,Payton Henry,MIA,668721,2021,-1.097449866,-1.099140555,-0.312451564,0.795204354,-0.02569674,0.464194604,-0.629532178,-0.57571644,-0.755223947,-0.702738134,-1.024238431,1.023400541,0.737649923,1.186760841,-0.231877966,-0.426763815,-0.287816241,0.084365587,2.073938909,0.229838756,0.485903351,-0.179495362,3.638516522,0.679737581,-1.616591881
Baddoo, Akil,Akil Baddoo,DET,668731,2021,1.032754636,1.017813239,0.527792907,0.68962663,0.690279389,0.654616151,1.33958352,1.448081073,-0.755223947,-0.702738134,1.1501875,0.732641613,0.505159183,0.287875024,0.18090738,0.190444531,-0.161700325,-0.397763808,-0.118554047,0.250741842,-0.423873136,0.253943688,-0.141593411,-0.150393684,1.235529731
Knizner, Andrew,Andrew Knizner,STL,668800,2021,-0.316018064,-0.295173833,0.767862756,-0.432136694,-0.699965522,0.105754043,-0.629532178,-0.57571644,0.754900843,-0.702738134,-1.024238431,-0.240282494,-0.405429548,-0.123044206,0.047750817,-0.029239795,0.856928229,-0.492467797,0.245542256,0.863899025,0.485903351,-0.472359585,0.494000294,0.46688341,-0.5898281
Reynolds, Bryan,Bryan Reynolds,PIT,668804,2021,1.814186438,1.897895154,0.959918635,1.2571069,1.2880847,1.326692201,-0.251207796,-0.236261373,0.109708198,-0.702738134,1.1501875,1.012217505,0.815146836,0.36492238,0.673586663,0.075371789,-0.578852971,-0.449420529,0.5542326,0.069581765,0.692670734,-0.484074154,-0.052387277,-0.490960357,1.121444866
Kranick, Max,Max Kranick,PIT,668820,2021,-1.113506684,-1.108654954,-1.824891613,-2.728452204,-2.340454516,-3.041802126,-0.629532178,-0.57571644,-0.755223947,1.74447806,-1.024238431,-3.449813742,-1.19977291,-1.38148435,-2.895009228,-2.518995496,3.272533085,1.134718913,-2.675143306,-1.574794316,-0.299812706,-0.74179467,2.032806108,-1.448804125,-2.928567822
Rojas, Josh,Josh Rojas,ARI,668942,2021,1.412765992,1.441203998,0.695841801,0.755612708,0.516498775,0.744226291,0.322666077,0.252364016,-0.755223947,-0.090934086,0.606581017,1.101681791,-0.26980995,-0.200091562,0.860005852,-0.19661833,0.255452321,-0.406373262,-0.213535691,0.536417348,0.392858028,-0.53093243,0.181778825,-1.023095784,0.493978112
Marsh, Brandon,Brandon Marsh,LAA,669016,2021,0.085402383,0.061616132,0.023646224,0.623640552,0.134181425,0.486597139,0.534265681,0.677357693,-0.217968,0.520869963,0.062974534,1.493088041,0.912017978,0.005368053,1.991836638,-1.096277953,-0.685566439,-0.191136924,1.416982536,-0.571446198,-0.103383692,0.581951618,0.003366557,-1.299806205,1.349614595
Wilson, Bryse,Bryse Wilson,PIT,669060,2021,-1.06533623,-1.056325759,-1.824891613,-2.094985857,-2.006795737,-2.145700725,-0.629532178,-0.57571644,2.038506865,1.74447806,-1.024238431,-1.962469993,-1.19977291,-1.38148435,-0.231877966,-1.818097883,1.332288221,1.52214432,-0.56180172,-1.247312638,-2.491546968,-1.280664841,1.040387866,-0.022681182,-2.072931338
Campusano, Luis,Luis Campusano,SD,669134,2021,-0.995756686,-0.994482165,0.695841801,-1.567097234,-1.728746755,-0.980768905,-0.629532178,-0.57571644,-0.755223947,-0.702738134,-1.024238431,-1.023094993,-1.19977291,-0.277138918,0.580377069,1.12148763,0.177842526,-0.776579762,1.456558221,-1.14279721,-0.12406043,1.155965495,0.192929592,1.318300092,-0.532785668
Burnes, Corbin,Corbin Burnes,MIL,669203,2021,-0.899415779,-0.894580975,-0.600535383,-0.696081006,-1.269965935,-0.95836637,-0.629532178,-0.57571644,-0.755223947,1.74447806,-1.024238431,-0.844166422,-1.19977291,-1.38148435,0.207538692,-2.173777269,1.972569026,0.945310936,-1.353315423,0.18106489,-0.692670734,-0.448930447,1.040387866,-0.746385362,-2.244058635
Murphy, Sean,Sean Murphy,OAK,669221,2021,0.925709184,0.955969645,0.311730043,0.12214636,0.474791428,0.385785731,-0.629532178,-0.57571644,1.115577916,-0.702738134,1.1501875,0.117574649,0.989514891,0.082415409,0.314063943,-0.029239795,-0.278115017,-0.380544901,0.696705067,0.013840203,0.382519659,-0.027205966,-0.018934977,0.360456325,-0.532785668
Senzel, Nick,Nick Senzel,CIN,669222,2021,-0.583631694,-0.585363005,0.503785922,0.597246121,-0.150818782,0.576207279,1.750250231,0.278396306,-0.755223947,-0.702738134,1.1501875,0.274137149,-0.38605532,-0.04599685,1.40594776,-0.228001805,0.236049872,-0.690485227,0.459250956,0.968414454,1.157897346,-1.198662858,-0.096990344,-0.554816608,1.349614595
Edman, Tommy,Tommy Edman,STL,669242,2021,2.253072793,2.111969133,-0.504507444,0.729218277,0.349669386,0.396986998,1.617012392,1.843163151,-0.148770081,0.113000596,0.425378857,0.095208577,-0.366681092,0.108097861,0.487167475,-0.050162112,0.313659667,-0.389154355,0.118900064,1.316799217,1.323311253,-1.538385357,-0.308854913,-0.405818689,1.235529731
Solak, Nick,Nick Solak,TEX,669256,2021,1.273606904,1.255673216,-0.216423625,0.465273965,0.175888772,0.464194604,0.392064389,0.172870447,1.294969867,0.520869963,0.062974534,-0.17318428,0.059551931,-0.302821369,-0.191930997,-0.248924122,0.711409864,-0.242793645,-0.015657266,0.801189768,0.392858028,-0.378643034,0.638960262,-0.25682077,1.292572163
Smith, Will,Will Smith,LAD,669257,2021,1.038106909,1.208101221,0.959918635,0.676429414,1.100401638,1.046660514,-0.406147141,-0.295108419,1.754115126,-0.702738134,1.1501875,0.68790947,0.834521064,0.929936322,0.18090738,0.870419828,-1.131822757,-0.535515064,0.775856437,0.968414454,0.547933566,-0.800367515,0.40479416,-0.192964519,0.608062976
Johnson, Daniel,Daniel Johnson,CLE,669288,2021,-0.765608963,-0.789922585,-0.648549353,0.188132438,0.28015714,-0.140673842,0.019518536,0.239597057,-0.755223947,-0.702738134,-1.024238431,0.576079113,0.350165356,0.159462765,0.300748287,1.247021531,-0.675865214,-0.776579762,0.807516985,-1.623568182,-0.930453225,1.636262821,-0.152744178,1.105445922,0.893275137
Espinal, Santiago,Santiago Espinal,TOR,669289,2021,0.010470566,-0.004984661,0.311730043,1.37588184,0.474791428,1.147471921,0.406455885,0.539743454,-0.471308189,1.74447806,-1.024238431,0.553713041,-0.889785257,-0.7137406,1.113003321,0.514740442,-0.132596652,-0.32888818,-0.870492064,1.058994492,1.2406043,-1.491527081,-0.754885583,0.637166747,0.322850815
Hiura, Keston,Keston Hiura,MIL,669374,2021,-0.251790792,-0.238087439,-0.120395685,-0.511319988,-0.248135926,-0.196680179,0.186833491,0.449771914,1.726516627,0.928739329,-0.299429788,0.385967506,1.745109795,0.441969736,-0.604716342,0.546123917,-0.646761541,-0.337497634,0.601723422,-0.446027684,-2.243426108,2.221991267,-0.899845551,0.701022998,0.322850815
Burger, Jake,Jake Burger,CWS,669394,2021,-0.974347595,-0.975453367,0.455771952,0.742415492,0.954425922,0.688219954,-0.629532178,-0.57571644,-0.755223947,-0.702738134,-1.024238431,0.441882684,1.318876772,-0.277138918,0.580377069,-0.248924122,0.177842526,-0.776579762,2.145175142,-1.052217171,0.134398799,1.191109202,0.683563329,-1.448804125,0.551020544
Rogers, Trevor,Trevor Rogers,MIA,669432,2021,-0.947586232,-0.956424569,-1.296737945,-1.804647114,-1.853868797,-2.067291853,-0.629532178,-0.57571644,-0.755223947,1.74447806,-1.024238431,-2.208496778,-1.19977291,-1.38148435,-1.416971377,-1.357806913,1.652428623,1.616848309,-1.796563096,-2.571174738,-2.698314352,2.151703853,-0.453814881,-1.448804125,-1.84476161
Long, Sammy,Sammy Long,SF,669674,2021,-1.124211229,-1.122926552,-1.824891613,-1.408730647,-1.645332061,-2.022486783,-0.629532178,-0.57571644,-0.755223947,1.74447806,-1.024238431,-0.25146553,-1.19977291,-1.38148435,0.913268477,-2.518995496,0.963641696,1.685723937,-1.543278711,-0.08370753,-2.026320356,-1.526670788,-4.167020213,-1.448804125,-0.002291049
Hays, Austin,Austin Hays,BAL,669720,2021,1.434175082,1.341302808,-0.552521413,0.650034983,0.864060003,0.385785731,-0.040709734,-0.153055315,0.433035884,1.132674011,-0.480631948,0.151123756,0.563281868,-0.04599685,-0.098721403,0.305517274,0.003220488,-0.371935448,0.427590408,-0.06977214,0.930453225,-0.402072172,-0.030085744,0.10503132,0.379893247
White, Mitch,Mitch White,LAD,669952,2021,-1.097449866,-1.099140555,-0.312451564,-2.728452204,-2.340454516,-2.336122273,-0.629532178,-0.57571644,-0.755223947,-0.702738134,-1.024238431,-3.449813742,-1.19977291,-1.38148435,-2.895009228,0.096294106,1.652428623,1.375783611,-0.69635905,-3.56755516,-2.884404997,2.807719713,1.408363169,-1.448804125,-0.002291049
Lopez, Nicky,Nicky Lopez,KC,670032,2021,1.482345536,1.512561991,0.263716073,1.230712468,0.287108365,0.968251641,0.986102568,1.284659108,-0.260758318,1.255034821,-0.589353245,-0.363295887,-1.064153311,-0.379868725,0.300748287,-0.489530765,1.138263734,-0.165308564,-0.545971446,1.031123711,1.168235715,-1.479812512,0.973483265,-0.810241613,0.836232705
Raley, Luke,Luke Raley,LAD,670042,2021,-0.824483962,-0.832737381,-1.152696036,-0.32655897,-0.338501845,-0.241485249,-0.629532178,-0.57571644,3.124957767,-0.702738134,-1.024238431,0.363601434,1.163882946,-0.123044206,-0.298456247,-0.730137409,0.827824556,-0.354716541,0.411760134,-1.247312638,-0.827069533,1.21453834,0.460547994,-0.937954115,1.235529731
Heath, Nick,Nick Heath,ARI,670084,2021,-0.990404413,-0.989724965,0.647827832,-0.841250377,-1.151795117,-0.454309332,2.393319422,-0.57571644,-0.755223947,-0.702738134,-1.024238431,0.464248756,-1.19977291,-1.38148435,1.099687665,1.142409946,0.197244975,-0.776579762,-0.300602198,0.055646375,-0.734024211,0.88653041,-0.264251846,-0.384533272,1.349614595
