"last_name","first_name","name","team","player_id","year","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9"
"Bradley"," Bobby","Bobby Bradley","CLE",656252,2021,-2.54870404128015,-1.13258548671572,1.11594032796965,0.523942693195646,-0.899234956631514,0.925822771966541,-1.0177889007719,-0.258512205981549,-0.43530998970716
"Chapman"," Matt","Matt Chapman","OAK",656305,2021,-2.07007475857544,-0.353934620902407,0.00867757435343375,1.28788805056154,-1.17655124112114,0.537712000484723,-0.397283418534149,0.477943018600777,0.11963458639846
"Chavis"," Michael","Michael Chavis","BOS",656308,2021,-0.872562044485765,1.12009374438752,-0.500032670109716,-0.761437196229116,-0.277963270133259,0.96671534595648,-0.304137283164534,-0.19581701936586,-1.41247083307743
"Deichmann"," Greg","Greg Deichmann","CHC",656364,2021,1.80744008792723,0.672346293162683,-2.8987983516918,2.9599113957559,1.13980464378124,0.554969535200966,-0.953158005130171,2.07900163260273,-0.3007721778186
"Diaz"," Isan","Isan Diaz","MIA",656371,2021,-0.0712355958436986,-0.412169056225545,-0.398912966588925,-0.424047047055169,0.0450256913009434,0.52888952722627,-0.483119838128243,1.10415715021877,1.0708590214028
"Ellis"," Drew","Drew Ellis","ARI",656403,2021,0.757558886655377,0.46382434287796,-2.40636837550873,1.58099438402282,-1.13003175004995,-0.440435792893487,-1.67377979650286,-1.06481222883836,0.886142086871534
"Fairchild"," Stuart","Stuart Fairchild","ARI",656413,2021,0.968666860693637,0.137078929063563,-3.08767449608919,0.833776337164735,-1.17237258213203,-0.827511771058227,-1.44897234804459,-2.92223328278003,0.301339922005106
"Flaherty"," Jack","Jack Flaherty","STL",656427,2021,0.736557407866376,-1.06341369247298,2.25987721975022,2.57817463114283,1.23925988773634,0.912509072145026,0.779639160157153,-0.659442063752703,2.69642217822596
"Gilbert"," Tyler","Tyler Gilbert","ARI",656457,2021,9.41310360110707,0.22252748886545,4.12363411702292,2.08953879772516,-0.33660756859952,0.137447269378428,-2.21556324213523,-0.507806921390055,1.02230409625472
"Gittens"," Chris","Chris Gittens","NYY",656467,2021,0.961635909475992,-1.42128595245078,0.513818815914322,-0.111619454821275,-1.5071179172233,0.765914218852518,0.528778497123382,0.879362052442043,1.09624536557354
"Harrison"," Monte","Monte Harrison","MIA",656509,2021,3.34584027896406,4.15051872527073,2.59625731095959,-0.673754196498498,0.140998317573431,0.348040117218281,2.79236547719801,-0.137250057222907,0.168953603102181
"Haseley"," Adam","Adam Haseley","PHI",656514,2021,1.7721538365738,0.922639098362834,-2.34851339548194,1.25726108555155,1.66707397112908,1.38424814499956,-0.636822427013097,1.37718927749797,-0.759992437466867
"Hill"," Derek","Derek Hill","DET",656537,2021,-1.40876473860953,3.47199641147681,0.398615321372792,-0.225795219592224,1.11768764640432,0.0755795300645149,0.199570116916439,0.145867334077019,0.19084511248258
"Hilliard"," Sam","Sam Hilliard","COL",656541,2021,-2.19783749848107,1.00698351196104,1.32253278590137,0.480651265341082,-1.15611675584379,1.22353684793914,0.137291133895697,0.260813405293795,-0.32800024872616
"Hoffman"," Jeff","Jeff Hoffman","CIN",656546,2021,4.39471797887283,-0.940988544218279,0.517017245925369,2.08621639541399,2.96561371239373,0.128044723284182,-0.221701502223553,0.38607320246321,-0.829164555223451
"Holloway"," Jordan","Jordan Holloway","MIA",656548,2021,2.60621056217208,0.656685420094414,-1.92615242306487,-1.02327605602372,-0.628940496182584,2.31256943165994,-0.0274157131243518,1.3075931996999,-1.44144696778452
"Hoskins"," Rhys","Rhys Hoskins","PHI",656555,2021,-3.20315382739071,-1.4078264924923,0.626297727969197,1.51667381920659,-1.29355806953068,0.4515180021506,0.648314103278008,-0.159102193659723,-0.705224853742909
"Jackson"," Alex","Alex Jackson","MIA",656577,2021,-0.270501930090012,0.0724154741306995,-1.60586700817994,2.36576664824523,-1.00946862668209,0.315674842916106,-0.573822178225063,-0.795623080341475,0.244430084562766
"Joe"," Connor","Connor Joe","COL",656582,2021,-2.97036022128278,-1.00710607978661,-0.0905619441481173,0.554395901332361,1.24703311667272,0.528200797804183,-0.114418560101499,-0.233556346881615,-0.284599383225752
"Keller"," Mitch","Mitch Keller","PIT",656605,2021,5.24284976727205,-0.0435812884676244,0.432508528833034,-2.2017006174653,0.13427112108857,1.73031563367898,0.776898244793404,-0.268241168833653,0.480297158235895
"Luplow"," Jordan","Jordan Luplow","CLE",656669,2021,-2.23356952489906,-0.350995922308347,0.124295255248743,2.11189747993818,-1.47006249479692,-0.0215471838201896,0.136661035109398,0.607342601105503,1.33328130104986
"McKinstry"," Zach","Zach McKinstry","LAD",656716,2021,-1.50072743848421,0.248429027742604,0.48847460278816,0.407262187130513,0.107961308384178,1.16733134197683,-0.335743158702276,0.0122977978269793,-0.581390710800953
"Megill"," Tylor","Tylor Megill","NYM",656731,2021,4.37882856615519,-2.02851895651961,0.624145516984983,-2.27477087424584,0.369230382946472,1.36521515151488,2.94355895878283,-0.318616850882125,-0.31193659077458
"Mullins II"," Cedric","Cedric Mullins II","BAL",656775,2021,-2.85045799301086,2.12558275458001,1.49474511656668,-0.390327679787908,0.434186789999718,-0.407979293195656,-0.501334180363537,0.70952613166513,0.0298501208201466
"O'Hearn"," Ryan","Ryan O'Hearn","KC",656811,2021,-1.53194435318833,-0.539805264676656,-0.516180954997425,0.655348487510909,-0.139558172887199,0.736825542399959,-0.201392887039898,0.0168725922639524,-0.678281176410296
"Padlo"," Kevin","Kevin Padlo","TB",656821,2021,-0.155394670609685,0.253692431272035,-3.63503648525493,5.24089546293391,1.08159167119,0.50945733751711,1.31303117634594,2.35905794463473,2.74307737435969
"Peters"," DJ","DJ Peters","TEX",656847,2021,-2.40508912997338,0.0557196224127569,1.68790344358877,0.735959776327164,-1.30518217603118,0.731360476491338,-1.90459744991306,0.824195812347851,-0.384628281783931
"Peterson"," David","David Peterson","NYM",656849,2021,6.29258660592773,0.569798252899863,2.68246850614045,1.94293280663947,-0.933628547306197,0.359849399047629,-1.3910102885738,-2.81114162248275,0.893150913293573
"Rivera"," Emmanuel","Emmanuel Rivera","KC",656896,2021,-0.832530323516349,1.29815936435622,-1.3879759645119,-0.639101957779207,1.83312204264567,1.22652781703224,1.24106414059759,-0.0729161693940469,0.496418329322269
"Schwarber"," Kyle","Kyle Schwarber","WSH",656941,2021,-4.18394113256883,-1.6518041027823,1.70122232420136,0.214741073426425,-0.835481279414785,0.202647982817324,-0.451627812031221,0.563769485317452,0.605711023522367
"Smith"," Pavin","Pavin Smith","ARI",656976,2021,-1.29036030039522,-0.414785886638181,-0.50972799343,-0.596890005485164,0.394087544267642,1.18859864042041,-0.0647848856661628,-0.0513660655347303,0.128590783488119
"Steele"," Justin","Justin Steele","CHC",657006,2021,3.77690267349158,0.0734320905211734,-1.10260324359488,-2.9454749152291,-0.899160703958488,0.997908123139224,-0.394347340722978,-1.48819487818298,-0.0243393015414606
"Stokes Jr."," Troy","Troy Stokes Jr.","PIT",657011,2021,0.697065136599084,4.45953389913621,-0.844989857928096,2.70367617151898,-0.250134210649609,-2.24635453688995,0.265277130956807,-0.423525203381439,-1.17042937594385
"Thomas"," Lane","Lane Thomas","WSH",657041,2021,-2.27336451735699,1.323703851452,-0.154879929531012,-0.505040884366019,-0.621896274088158,0.47985546591149,0.505304447858119,0.331119379099012,0.873584821024689
"Toussaint"," Touki","Touki Toussaint","ATL",657053,2021,6.24926598212529,0.968461050436724,-0.419702184138066,-1.19871526532559,-2.14002037192024,1.23917773095967,-0.276107067628274,0.506879912665523,1.65839483221295
"Tucker"," Cole","Cole Tucker","PIT",657061,2021,-0.347759551050164,1.47088101091768,-0.589088035776039,-0.936357625014277,0.0259322766972763,0.674892294859342,-0.333031621421574,0.664921160766455,0.180500859896703
"Verdugo"," Alex","Alex Verdugo","BOS",657077,2021,-2.57593316291301,-0.205715130776728,1.32018724347117,-2.19802788386417,0.436287741610701,0.158273094082964,-1.84222751543702,1.33971172688682,1.16580495779675
"White"," Evan","Evan White","SEA",657108,2021,0.504444266420795,0.597995705185504,-1.55531386822898,1.41687116971779,0.0147034954264391,1.38463485706376,-0.546801536303963,0.446666054873373,-0.027935431624007
"Wong"," Connor","Connor Wong","BOS",657136,2021,-3.64779083968574,-0.619172537918085,-0.989291821743276,2.22296404561601,3.47041822140883,2.38485762569982,2.89731230974212,-0.273606095333478,0.231921429945181
"Alvarez"," Eddy","Eddy Alvarez","MIA",657193,2021,-1.2810863019195,0.891870566193715,-1.67133150246681,1.62789222201375,-0.704788209346747,-1.65689992773767,-0.712514165518024,-3.34770495523036,-0.160794445356884
"Webb"," Logan","Logan Webb","SF",657277,2021,3.34562632023986,-2.00926167329244,1.3500335261945,1.32689174834104,-1.71569086475671,0.771690117490824,0.514859543990479,-0.199492440424821,-0.861653687179079
"O'Grady"," Brian","Brian O'Grady","SD",657434,2021,-0.926885832140853,-0.497633802039851,-0.199490312700346,1.91888862198844,-0.503963034695546,0.528665382779019,0.155308196328468,0.610441217588638,1.3538141982667
"DeJong"," Paul","Paul DeJong","STL",657557,2021,-1.49131406440978,-0.0858699039179553,-0.118484672415565,1.16651957482323,-1.21562295909806,-0.00373213865684219,-0.430787625693732,-0.303954243453563,-0.609890252301076
"Laureano"," Ramon","Ramon Laureano","OAK",657656,2021,-2.24699773149224,1.32273856051174,0.72554674882716,0.163460726804166,-0.52029096612105,-0.517960818842494,0.033308465340816,-0.00573764442255701,-0.625369770387258
"Sheets"," Gavin","Gavin Sheets","CWS",657757,2021,-2.68928223102142,-1.2740942016673,0.777664684388031,-0.530887684892634,-1.06502153311803,1.12205108003493,-0.436091496996792,-0.101071137828515,-0.341329935170537
"Fuentes"," Joshua","Joshua Fuentes","COL",658069,2021,-0.743574296968496,-0.248392710565887,-0.519163163606735,-0.203599993541608,0.20956740577952,0.178517347737453,-1.87587150278959,1.78493878480787,-0.316764197796439
"Olivares"," Edward","Edward Olivares","KC",658668,2021,-0.615553940151214,2.01263271304319,0.444510038254994,0.0820714511840471,-0.999319898969727,0.61428820723762,-0.411064108577516,-1.22113936955849,-0.692809810505348
"Moncada"," Yoan","Yoan Moncada","CWS",660162,2021,-2.36166745829663,0.171684877822085,-0.543587800707573,-0.301922695951649,0.745309509154365,0.934246164351711,-0.252989689932873,-0.454722109627286,0.711824082366663
"Ohtani"," Shohei","Shohei Ohtani","LAA",660271,2021,-5.65772612459265,0.62321739526064,3.9499876296887,-0.355539075628782,-1.90786461924317,-0.0301526044644263,-0.736081608969475,0.681810809296488,0.914530638962263
"Tsutsugo"," Yoshi","Yoshi Tsutsugo","PIT",660294,2021,-0.958300210770578,-0.915719928374008,-0.179235583196654,0.262260056651359,-0.00312375703626687,-0.0637020771463144,0.14332181014528,0.906296465541255,0.70706144481909
"Arauz"," Jonathan","Jonathan Arauz","BOS",660620,2021,0.906920015925752,-0.168576130542334,0.118392155622449,0.330666038386318,-1.21535113472641,1.66820683765927,0.4740936682104,-0.58931623711292,1.41800944385556
"Ynoa"," Huascar","Huascar Ynoa","ATL",660623,2021,0.153816880434442,-1.72656761457468,1.49351052888608,-0.153232749853418,0.106584816745048,2.5417032816769,0.648192235956969,-0.221516296975106,-2.76547464130982
"Hernandez"," Yonny","Yonny Hernandez","TEX",660634,2021,0.853702580003453,4.1352470952934,-0.306946829169281,-1.27450682107483,1.22187782698817,-1.04991153507508,0.989036984389396,-0.863599730755248,-0.0440806021499781
"Brujan"," Vidal","Vidal Brujan","TB",660644,2021,2.20612649829835,9.29525244124291,0.816503390428378,0.370460561598884,-1.50960207231298,-2.51689029428766,2.02196447972261,2.32673321374194,-2.75152604288208
"Acuna Jr."," Ronald","Ronald Acuna Jr.","ATL",660670,2021,-5.16922980011539,1.50718788139773,2.48171601611931,1.14847674272122,-0.857379098945086,0.286663017560632,-0.0331542158840019,-0.400310442284071,0.0107701402304961
"Ruiz"," Keibert","Keibert Ruiz","WSH",660688,2021,-0.922072507866469,-0.502960815121941,-1.52951859713793,-0.242744616022777,0.713131642054881,1.1193672993689,-0.35352700233697,-1.23361835450065,-0.65188422008679
"Tejeda"," Anderson","Anderson Tejeda","TEX",660731,2021,2.8725318329185,8.26352378728147,0.814967553190246,0.343280920136037,-2.27118479246971,-3.10010604913006,2.9620664161799,2.28976715284115,-1.53587305239162
"Sanchez"," Jesus","Jesus Sanchez","MIA",660821,2021,-2.77240946732064,-0.440754517398532,1.05916529652992,-0.24338819027087,-0.502002978791336,1.83423418050508,-0.77859231485885,-0.170202205612894,-0.494050786552703
"Park"," Hoy","Hoy Park","PIT",660829,2021,-0.431505705751918,1.00483079673539,-0.587051075118847,0.112222335106096,-0.0481256707563311,0.765286539379658,-0.702132524252215,-0.342637852521146,1.20759023056182
"Gutierrez"," Vladimir","Vladimir Gutierrez","CIN",661269,2021,6.76622309995746,-0.823173077846246,1.86008431442875,0.666151824344869,0.0605367302385872,0.432649848654163,-0.521058909990412,0.0596792885044082,0.611913946007143
"Contreras"," William","William Contreras","ATL",661388,2021,-1.61353985355483,-0.730559364975749,0.0805529680578778,-0.456542788790161,-1.00214783992734,1.57377459885861,-0.327437243012076,-0.240057399175081,-0.155614896794597
"Varsho"," Daulton","Daulton Varsho","ARI",662139,2021,-1.49361031999403,1.01920203013238,1.39072058104204,0.536897379829523,0.199628885959669,0.922251647964091,0.293009939505254,0.415019341210717,1.67935204148015
"Jones"," Jahmai","Jahmai Jones","BAL",663330,2021,1.15805351553134,2.19742491007204,-2.01692608889412,1.2067652761414,-0.53825696382153,0.57066582822536,-0.686229953212532,0.522059290321686,0.0479815446169851
"Nootbaar"," Lars","Lars Nootbaar","STL",663457,2021,-1.10410030817998,1.24226067241613,0.933263076344877,-0.171856499858849,-0.159520126467994,1.05953613959689,-0.595639601998126,1.06212592677768,0.761618950726986
"Nevin"," Tyler","Tyler Nevin","BAL",663527,2021,-2.88218332490738,-1.98242605739072,-0.456871443187861,2.77927839403702,-2.80075512739446,0.803849710232223,1.47282988853552,1.01529720155575,1.96138226359205
"Hoerner"," Nico","Nico Hoerner","CHC",663538,2021,-1.56390700517288,2.21789088588044,-0.352388991775795,-1.70621957260292,0.882658655752405,0.348597845630768,-0.784177173218078,-0.371270000135056,0.588698745985373
"Riley"," Austin","Austin Riley","ATL",663586,2021,-3.37270825249435,-0.835498430960777,0.872254633162307,0.348659306299804,-0.0403736838190011,1.53125974682155,-0.515711225499636,-0.859282958085696,-0.398430502453667
"Madrigal"," Nick","Nick Madrigal","CWS",663611,2021,-0.525622031734583,1.13576495194389,-0.384776339464105,-2.6987930693521,0.915583471126442,1.12723373870788,-1.68443848986786,-0.039534492645873,-0.325787285516961
"Larnach"," Trevor","Trevor Larnach","MIN",663616,2021,-1.23297266403228,-0.369633440420989,-0.710185953353628,0.220209639635425,-0.189260617534037,0.913749499451181,-0.38434490136753,-0.720333768533184,-0.143163753301281
"Mountcastle"," Ryan","Ryan Mountcastle","BAL",663624,2021,-2.90977077301877,-0.230029571584559,0.671018618653393,0.622333053581887,-0.432276774605144,1.31378487062296,-0.638593700185194,0.0430953501166493,-0.640164133460701
"McKenna"," Ryan","Ryan McKenna","BAL",663630,2021,-0.107166329857081,1.27399543242048,0.00930344866606923,0.771727904627663,1.55945671361664,1.29690121037659,-0.440202491156201,-0.236405690708454,2.03108820633748
"Hayes"," Ke'Bryan","Ke'Bryan Hayes","PIT",663647,2021,-1.18360351231398,1.05354558016399,0.0119039644378862,-2.03336564183829,-0.285473843173485,0.773073188405238,-0.0966047388403491,0.370837963911951,0.234951825461956
"Tucker"," Kyle","Kyle Tucker","HOU",663656,2021,-4.20815525447475,-0.0229974067918078,1.3800410357159,0.525126135194842,-0.0320933087379618,0.984874288466031,0.414480454359224,0.427495959327149,0.102195510188613
"Cameron"," Daz","Daz Cameron","DET",663662,2021,-1.50492512795396,2.94268474103366,-0.190817787457326,0.849108100414165,-0.924400640531097,-0.119788775251048,1.45217140641741,-0.358120963413721,-0.552231153873013
"India"," Jonathan","Jonathan India","CIN",663697,2021,-2.34419898505102,0.827317587065913,0.0433058024974265,-0.0752953348658365,0.113364233005343,0.28787165268691,-0.579453082257496,-1.93218980097142,0.185131625531853
"Raleigh"," Cal","Cal Raleigh","SEA",663728,2021,-0.416435233407761,-0.219022022706983,-1.23525844507359,1.00359351190897,-0.0295752408727948,1.10511829939094,-0.45834771031822,0.563579597922887,-0.479482123861335
"Neidert"," Nick","Nick Neidert","MIA",663734,2021,5.90762832761633,1.06060658298791,-1.3529169661471,-1.34112931529061,-3.12335963887544,1.23041884433636,-1.00677051912887,1.27361172464661,0.640171900741807
"Fortes"," Nick","Nick Fortes","MIA",663743,2021,-4.67214950281798,-1.02554517872712,2.05526721016482,2.04303380630878,-2.27011671986438,1.33873359341258,2.45148363092083,-0.946507449966002,-1.16291908236623
"Grisham"," Trent","Trent Grisham","SD",663757,2021,-1.88486776058517,1.404591743367,0.601681415406576,-0.483447141755328,0.0378701376468856,0.0783599474089688,-0.676436696732969,0.292468983559506,0.807065443585414
"Woodford"," Jake","Jake Woodford","STL",663765,2021,6.42068006372917,-1.20540307308906,0.854742450047843,-2.29836142867473,0.0382234767635765,1.54550382902577,1.2245709064762,-0.109086071483464,-1.05599198150569
"Terry"," Curtis","Curtis Terry","TEX",663799,2021,2.37447048244272,0.0300383573583054,-2.77330049215127,2.75618753831102,-0.723945527785687,0.164285431957249,-1.16589725049652,1.16740773556289,-0.852992742170384
"Vierling"," Matt","Matt Vierling","PHI",663837,2021,-2.36300594162397,1.3992867420154,0.309715793904773,-1.28220879697847,1.7741492141088,1.17677145239373,-0.312241753807805,-0.501467866433143,-0.593435155919453
"Rivas III"," Alfonso","Alfonso Rivas III","CHC",663845,2021,-0.828804018336741,-0.0726550624846733,-1.72993711302323,-1.17148733486434,1.32825968288163,1.14801033358741,0.224463703867216,-1.30346058310722,0.0150489950336841
"Gonzalez"," Romy","Romy Gonzalez","CWS",663853,2021,-0.0160644154016874,0.497948883591958,-0.9423963404835,-0.126317300443145,-0.260982968303441,1.99188374930824,0.335183386156601,-0.330635034915224,0.163104205931795
"Stephenson"," Tyler","Tyler Stephenson","CIN",663886,2021,-2.12763922802355,-0.868323167509042,-0.0502301481094336,-1.64948609091531,0.787822196409745,0.160793627496199,-1.29418747155689,0.159844222861251,0.933090979152438
"Williams"," Luke","Luke Williams","PHI",663897,2021,0.381380625330965,2.23064179083985,-0.429182474012191,-1.38104889301651,-0.091675866870904,0.587756752112175,0.0806839201707977,0.524229365142494,1.49046159892146
"Rodgers"," Brendan","Brendan Rodgers","COL",663898,2021,-1.42604101275318,-0.460468149333032,-0.207805908590566,-0.800211641067047,0.0655768046646294,1.4031599898896,-0.463909664500931,-0.741431298048355,-1.02692168448452
"Blankenhorn"," Travis","Travis Blankenhorn","NYM",663905,2021,-1.47501937235598,-1.87765863024533,0.621610542056734,1.10006911767341,-0.737069694346112,2.45929550357634,1.8102500321453,0.310590482527521,-1.92257362258036
"Paddack"," Chris","Chris Paddack","SD",663978,2021,6.42958277074415,0.49661594338486,1.98168557267365,1.92883862343074,0.682534907121079,0.60469474617471,-1.6816480496176,-1.41512379882875,0.685112967889526
"Lowe"," Nathaniel","Nathaniel Lowe","TEX",663993,2021,-2.10624369714873,-0.107821662317536,0.503082443034551,-1.90734760180748,-0.43853582174004,0.716612439315437,-0.266193117842766,0.36430175367747,0.860084988873047
"Happ"," Ian","Ian Happ","CHC",664023,2021,-1.59098759127552,0.250899059126172,0.977845182138981,-0.321034083062055,-0.636693999091007,0.378517852415952,0.527689953970339,-0.476625498769836,0.829123868010614
"France"," Ty","Ty France","SEA",664034,2021,-1.9734571535378,-1.36821407196344,-0.455563080745852,-0.815085651712468,0.877057221287867,-0.472653154170917,-1.10678660820526,-1.17190374533473,-0.61674022329742
"Lowe"," Brandon","Brandon Lowe","TB",664040,2021,-3.5536454509745,-0.397561749257466,1.2948934590922,0.901934549701717,-0.594269138345006,0.712790841713255,-0.54959874667105,0.0980587183301577,-0.332617019883529
"Bader"," Harrison","Harrison Bader","STL",664056,2021,-2.52828335567958,1.38207104736184,1.47430352271287,-0.500358672852572,-0.692992950192611,0.0057834911404635,-1.95081785897605,0.862304972211497,0.00368996459659129
"Stevenson"," Andrew","Andrew Stevenson","WSH",664057,2021,-0.688077251662299,1.01535256443736,0.489775407835726,-0.529940535675744,0.442767860733279,1.01285318438234,-0.994383025195344,-1.09332809619442,0.17464671883931
"Fletcher"," David","David Fletcher","LAA",664058,2021,1.16319301556264,2.06943652261669,-0.123054046972908,-1.29651582084717,1.50158936989988,0.351823127465154,-0.110988859403108,0.0393494172111779,0.0694705348494507
"Haggerty"," Sam","Sam Haggerty","SEA",664059,2021,0.440592639904039,4.46458963637309,1.21635116423137,0.355214233058511,-0.68254660001717,-0.473086166431824,2.48668540791544,-0.416832759548223,0.258469329035115
"Gonsolin"," Tony","Tony Gonsolin","LAD",664062,2021,4.39725656260512,0.534160562122838,0.572505137322826,-0.914327581520247,-1.16881149007356,1.44937104047188,0.807011814646332,0.00821206735428188,1.30826873237096
"Kingery"," Scott","Scott Kingery","PHI",664068,2021,4.57091116270374,0.965339999525328,-2.66050597161231,2.72627198159582,-1.79719566523741,0.11556202706052,-2.08731261584945,2.58065579907884,-0.991981451139611
"Brubaker"," JT","JT Brubaker","PIT",664141,2021,5.02633885422892,-0.409585104215097,-0.277765657019394,-2.52933726274185,-1.93117530831357,0.306621259265823,0.50104385548341,-0.909657062904575,1.6320024470666
"Lucchesi"," Joey","Joey Lucchesi","NYM",664192,2021,5.4283440130284,0.218237593175998,0.480583711377948,-0.361800197588677,-2.82954858012685,0.916056758594233,-0.577156896940261,0.730763396014251,1.13847713699713
"Moore"," Dylan","Dylan Moore","SEA",664238,2021,-1.62826345157785,3.12556500038054,0.321259266706985,1.11224742442612,-1.03257523248845,-1.82773386313017,0.718862198480609,0.771576246672366,-0.699039772805914
"Garlick"," Kyle","Kyle Garlick","MIN",664247,2021,-1.85617186194939,-0.790581771001051,0.124685970028562,0.852813045666004,-0.160619224744645,0.334758209529003,0.540324837682016,-0.0228955886543315,-1.16497996028924
"Florial"," Estevan","Estevan Florial","NYY",664314,2021,-3.04520554496027,1.49721636373377,0.999553062957741,0.345919770252152,-0.805497270204575,1.75704630795626,2.58628498732573,-0.43829624781744,2.82158350107653
"Lopez"," Alejo","Alejo Lopez","CIN",664670,2021,2.08595136885962,0.389073929376011,-2.30272477014797,-3.22001144183154,1.31806734572775,1.54527780305547,0.0924616805234078,-0.647513420566577,-0.90254317197449
"Straw"," Myles","Myles Straw","HOU",664702,2021,-1.32125241518649,3.26370828211119,-0.821678444005037,-0.508003937994201,1.37001306109957,-0.374179635102172,0.148599866903584,0.25429365889784,0.47005645626988
"Isbel"," Kyle","Kyle Isbel","KC",664728,2021,-0.848742049300465,1.92089292119698,-0.803212694577301,0.720709694196971,1.04725923958682,1.22706913229902,0.0530490850852515,0.637497630885591,0.196582528332218
"Higgins"," P.J.","P.J. Higgins","CHC",664731,2021,3.71458558606778,-0.0293813032046263,-3.79838941343093,-1.13523524721067,-2.98464590650009,-0.677831934896578,-0.937223776568491,0.170039463849779,0.99670580419092
"Bohm"," Alec","Alec Bohm","PHI",664761,2021,-1.44358724124009,0.12696590706434,-0.600035536400953,-1.15693554291519,0.441161332058724,1.33296137516697,0.36713646064688,-0.316731011745496,-0.237040308737175
"Wade Jr."," LaMonte","LaMonte Wade Jr.","SF",664774,2021,-2.20597784754588,-0.489746704684172,1.10422443446781,1.09138385939104,0.529969220793576,0.0846956004792859,0.437927862746196,0.134158037647763,-0.00870155625177874
"Tom"," Ka'ai","Ka'ai Tom","PIT",664789,2021,-0.1192113589511,0.888313939159995,-0.702180310006969,0.690358330941634,-0.593272565118053,-0.225877062302597,-1.61694175183095,-0.765784536076378,0.852841635399925
"Mazeika"," Patrick","Patrick Mazeika","NYM",664850,2021,0.19733002087182,-0.45663563956298,-0.770116950987012,-0.796728283082514,-0.0908633983262578,-1.23217866995088,-2.60776929896904,0.498150290982885,0.264396076810997
"Zavala"," Seby","Seby Zavala","CWS",664874,2021,0.728664137181349,-1.23024483048059,1.04794754561476,1.41269883655524,-0.530080154486987,0.876738703283364,0.938192658118488,-0.596733398780525,-0.374603701209579
"Mendick"," Danny","Danny Mendick","CWS",664901,2021,0.478096274048083,0.00547235653430588,-0.885857640374578,0.469887720532271,0.934354750935514,0.255592784890009,-0.473295339571314,0.240383471368621,0.31582455789736
"Brown"," Seth","Seth Brown","OAK",664913,2021,-2.92084893014884,-0.305400606119921,1.50190781575301,0.898198270449181,-1.12426390693756,0.141598326590924,-0.541065033423065,1.54238359728743,-0.652446510614213
"McCarthy"," Jake","Jake McCarthy","ARI",664983,2021,0.752914041337179,4.39461317399567,0.89752736761138,0.776661835745058,-1.37671691960073,-0.156759283846056,-0.0970160795479575,-1.03419582363841,1.32454772897499
"Walsh"," Jared","Jared Walsh","LAA",665120,2021,-3.28701153776562,-1.28053752652097,2.32239680936215,-1.91105933283847,0.00263829289417537,0.0779337410637704,-1.75433281648111,1.29429036272916,0.365490480851112
"Maton"," Nick","Nick Maton","PHI",665155,2021,-1.03278197428472,0.984199113337802,-0.538002373777195,1.10264811082193,1.49819082419911,0.981798398479972,-0.267765739912721,-0.0772672531927672,-0.321262206693473
"Celestino"," Gilberto","Gilberto Celestino","MIN",665482,2021,0.955183031514223,0.58941322934081,-1.52975737984518,0.396749342322499,-2.23557665739694,2.12435877404939,-0.275774022076531,0.192191926059518,-0.00205241306582489
"Tatis Jr."," Fernando","Fernando Tatis Jr.","SD",665487,2021,-4.95527739648907,1.19355525135233,3.24248200288063,0.119094361350562,-1.98073014930338,1.526829057336,0.459240891535239,-0.0127873952735229,-0.303219084637217
"Guerrero Jr."," Vladimir","Vladimir Guerrero Jr.","TOR",665489,2021,-4.38451789822294,-1.55462252305861,1.5821896133169,-0.817176230614228,-1.37117531425489,1.7044778202867,0.251462085283849,-0.770022897433015,0.48989858774105
"Pache"," Cristian","Cristian Pache","ATL",665506,2021,3.11095107259861,1.07480762514827,0.449625603170186,0.859677927849102,-1.55868351762893,1.91582564925492,-0.653028018815213,-0.843581619441352,0.591146245902121
"Marchan"," Rafael","Rafael Marchan","PHI",665561,2021,0.232719520067382,0.960657762435232,-1.83300763410975,0.0124150704765804,1.38572828177552,1.88711730789591,-0.946654697472488,0.26888020347531,0.365853639347036
"Soto"," Juan","Juan Soto","WSH",665742,2021,-4.8580998042689,-1.04490609879907,2.12154342188584,-2.66337720624353,-1.34650297616423,0.369388523253667,-0.875300563964242,0.0477384066083332,3.34426948431738
"Taveras"," Leody","Leody Taveras","TEX",665750,2021,0.981499452777325,5.59851231723389,1.32572274032212,-0.429945726291463,-0.765745233928592,0.0437554531202691,1.96522490016223,-0.327623036991398,-0.257568865522063
"Rivero"," Sebastian","Sebastian Rivero","KC",665861,2021,1.37271162847146,-0.362905289667323,-2.7680961825624,0.2076725068413,-0.108052890447172,0.639394298470848,0.0879543389342016,-0.27985168028243,0.0703578413296685
"Chisholm Jr."," Jazz","Jazz Chisholm Jr.","MIA",665862,2021,-1.47951527154452,3.38996291929549,1.22281173464009,-0.216209161568054,-0.542190062011801,1.01313712960355,0.94401623020219,-0.146974247293371,-0.532538597989281
"Gimenez"," Andres","Andres Gimenez","CLE",665926,2021,-0.388004308148706,3.91266731638095,0.49820909828035,0.403679272995191,-0.77871691282749,-0.178513250910367,-0.119090161609541,-0.702831271697047,-0.661159853815221
"Anderson"," Ian","Ian Anderson","ATL",666120,2021,7.3232510246186,-1.21223724251084,1.21719518373786,0.244804207024208,-0.822810255187146,0.982960302966877,0.595656765908063,0.043152837168278,-0.030510316031877
